state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,6504,5631,5192,4140,2294,3929,,,,,,,27690
,,,2. Stocks Received,950,700,1300,1184,2200,1760,,,,,,,8094
,,,3. Unusable Stock,240,411,239,306,289,235,,,,,,,1720
,,,4. Stock Distributed,1583,1510,1427,1314,1236,1003,,,,,,,8073
,,,5. Total Stock,5631,4410,4826,3704,2969,4451,0,0,0,0,0,0,25991
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,,,,53,,,,,,,,,53
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,53,,,,,,,,,53
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,2048,1780,1494,1084,610,685,,,,,,,7701
,,,2. Stocks Received,640,130,590,260,90,360,,,,,,,2070
,,,3. Unusable Stock,104,161,114,168,105,122,,,,,,,774
,,,4. Stock Distributed,804,635,561,446,60,148,,,,,,,2654
,,,5. Total Stock,1780,1114,1409,730,535,775,0,0,0,0,0,0,6343
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,1815,1640,2187,1682,1089,1983,,,,,,,10396
,,,2. Stocks Received,680,2050,700,1220,1285,790,,,,,,,6725
,,,3. Unusable Stock,190,347,347,1203,533,170,,,,,,,2790
,,,4. Stock Distributed,665,1606,517,593,340,881,,,,,,,4602
,,,5. Total Stock,1640,1737,2023,1106,1501,1722,0,0,0,0,0,0,9729
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,,,,,,60,,,,,,,60
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,25,,,,,,,25
,,,4. Stock Distributed,,,,,,27,,,,,,,27
,,,5. Total Stock,0,0,0,0,0,8,0,0,0,0,0,0,8
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,4780,3406,3468,2709,1534,1866,,,,,,,17763
,,,2. Stocks Received,760,1400,1600,830,600,1690,,,,,,,6880
,,,3. Unusable Stock,173,404,169,159,182,180,,,,,,,1267
,,,4. Stock Distributed,1961,1699,1627,1196,536,1211,,,,,,,8230
,,,5. Total Stock,3406,2703,3272,2184,1416,2165,0,0,0,0,0,0,15146
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,801,726,1033,736,643,645,,,,,,,4584
,,,2. Stocks Received,,30,60,10,,8,,,,,,,108
,,,3. Unusable Stock,,48,21,2,4,2,,,,,,,77
,,,4. Stock Distributed,81,20,39,58,22,34,,,,,,,254
,,,5. Total Stock,720,688,1033,686,617,617,0,0,0,0,0,0,4361
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,194667,173087,205385,169287,135194,132610,,,,,,,1010230
,,,2. Stocks Received,6000,1740,,5000,2000,,,,,,,,14740
3. Unusable Stock,,,,,,,,,,,,,,,,
4. Stock Distributed,,,12070,11890,9000,17913,7670,8800,,,,,,,67343,
5. Total Stock,,,188597,162937,196385,156374,129524,123810,0,0,0,0,0,0,957627,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,9796,8325,9131,8217,7244,9820,,,,,,,52533,
,,2. Stocks Received,1000,200,1290,1147,1000,,,,,,,,4637,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,1766,1131,1059,1407,735,782,,,,,,,6880,
,,5. Total Stock,9030,7394,9362,7957,7509,9038,0,0,0,0,0,0,50290,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,2629,2597,1654,1234,1160,1055,,,,,,,10329,
,,2. Stocks Received,,,400,50,,,,,,,,,450,
,,3. Unusable Stock,,1241,525,,97,,,,,,,,1863,
,,4. Stock Distributed,2,10,21,17,8,12,,,,,,,70,
,,5. Total Stock,2627,1346,1508,1267,1055,1043,0,0,0,0,0,0,8846,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,910,,,760,,,,,,,,,1670,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,70,,,610,,,,,,,,,680,
,,5. Total Stock,840,0,0,150,0,0,0,0,0,0,0,0,990,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,885,835,988,679,194,660,,,,,,,4241,
,,2. Stocks Received,,100,100,300,,,,,,,,,500,
,,3. Unusable Stock,,170,,130,,,,,,,,,300,
,,4. Stock Distributed,50,121,167,210,34,100,,,,,,,682,
,,5. Total Stock,835,644,921,639,160,560,0,0,0,0,0,0,3759,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,4868,4647,4205,2867,603,1206,,,,,,,18396,
,,2. Stocks Received,200,200,570,100,100,200,,,,,,,1370,
,,3. Unusable Stock,,4,1,1900,,,,,,,,,1905,
,,4. Stock Distributed,331,1694,626,223,87,625,,,,,,,3586,
,,5. Total Stock,4737,3149,4148,844,616,781,0,0,0,0,0,0,14275,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,3622,2380,5810,4410,3630,5345,,,,,,,25197,
,,2. Stocks Received,,2975,,1200,,,,,,,,,4175,
,,3. Unusable Stock,,,,940,,,,,,,,,940,
,,4. Stock Distributed,1230,335,780,630,215,625,,,,,,,3815,
,,5. Total Stock,2392,5020,5030,4040,3415,4720,0,0,0,0,0,0,24617,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,583,532,582,280,99,266,,,,,,,2342,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,23,,,,,,,,,23,
,,4. Stock Distributed,51,201,56,104,5,41,,,,,,,458,
,,5. Total Stock,532,331,526,153,94,225,0,0,0,0,0,0,1861,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,68784,225645,368920,276720,323364,313312,,,,,,,1576745,
,,2. Stocks Received,90181,118000,21300,105000,22000,,,,,,,,356481,
,,3. Unusable Stock,9955,12305,,,,,,,,,,,22260,
,,4. Stock Distributed,14200,33690,47380,49956,47637,37921,,,,,,,230784,
,,5. Total Stock,134810,297650,342840,331764,297727,275391,0,0,0,0,0,0,1680182,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,52667,12948,135,28360,110300,101900,,,,,,,306310,
,,2. Stocks Received,96000,60,35000,90000,,,,,,,,,221060,
,,3. Unusable Stock,155,10848,,,,,,,,,,,11003,
,,4. Stock Distributed,58484,2025,6775,8030,8400,7750,,,,,,,91464,
,,5. Total Stock,90028,135,28360,110330,101900,94150,0,0,0,0,0,0,424903,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,4925,4205,4615,3090,2230,2049,,,,,,,21114,
,,2. Stocks Received,,150,,,,,,,,,,,150,
,,3. Unusable Stock,,100,,,,,,,,,,,100,
,,4. Stock Distributed,720,795,530,380,181,370,,,,,,,2976,
,,5. Total Stock,4205,3460,4085,2710,2049,1679,0,0,0,0,0,0,18188,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,12009,8993,10331,2722,16325,25046,,,,,,,75426,
,,2. Stocks Received,6270,90,15,15160,25,,,,,,,,21560,
,,3. Unusable Stock,389,39,3872,676,35,26,,,,,,,5037,
,,4. Stock Distributed,8912,1232,452,359,374,862,,,,,,,12191,
,,5. Total Stock,8978,7812,6022,16847,15941,24158,0,0,0,0,0,0,79758,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,21135,19227,20685,13248,8095,13665,,,,,,,96055,
,,2. Stocks Received,,50,,5540,500,,,,,,,,6090,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,1888,2302,5807,3193,1470,3168,,,,,,,17828,
,,5. Total Stock,19247,16975,14878,15595,7125,10497,0,0,0,0,0,0,84317,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,4594,4794,6992,5054,4355,4333,,,,,,,30122,
,,2. Stocks Received,600,1200,200,400,100,200,,,,,,,2700,
,,3. Unusable Stock,51,16,39,31,166,50,,,,,,,353,
,,4. Stock Distributed,349,548,550,489,76,317,,,,,,,2329,
,,5. Total Stock,4794,5430,6603,4934,4213,4166,0,0,0,0,0,0,30140,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,43314,40656,59863,41150,38648,39497,,,,,,,263128,
,,2. Stocks Received,200,4400,2000,3300,3700,2000,,,,,,,15600,
,,3. Unusable Stock,119,99,176,183,39,110,,,,,,,726,
,,4. Stock Distributed,2739,2998,2796,3706,2955,3055,,,,,,,18249,
,,5. Total Stock,40656,41959,58891,40561,39354,38332,0,0,0,0,0,0,259753,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,11406,10379,11603,10417,2300,8351,,,,,,,54456,
,,2. Stocks Received,200,1300,,200,,,,,,,,,1700,
,,3. Unusable Stock,29,63,66,50,5,23,,,,,,,236,
,,4. Stock Distributed,1198,413,840,726,121,3204,,,,,,,6502,
,,5. Total Stock,10379,11203,10697,9841,2174,5124,0,0,0,0,0,0,49418,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,,,,,,,,,,,1,,1,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,,2,1,,,2,2,,2,,1,2,12,
,,2. Between 1 week & 4 weeks of birth,,,1,,,,,,,,,,1,
,,3. Total,,2,2,,,2,2,,2,,1,2,13,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,,2,,,,,,1,1,,,,4,
,,2. Between 1 week & 4 weeks of birth,,,,,1,,,,,,,,1,
,,3. Total,,2,,,1,,,1,1,,,,5,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,,,,1,,2,2,2,1,1,2,1,12,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,,,,1,,2,2,2,1,1,2,1,12,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,,1,,2,,1,1,1,2,3,1,,12,
,,2. Between 1 week & 4 weeks of birth,,1,,,,,,,,,,,1,
,,3. Total,,2,,2,,1,1,1,2,3,1,,13,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,,,1,,,,,1,1,,1,,4,
,,2. Between 1 year & 5 years,,,,,,,,1,,1,,,2,
,,3. Total,,,1,,,,,2,1,1,1,,6,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,,,,,,,,,,1,,1,2,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,1,,1,2,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,,,1,,,,,,,,,,1,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,1,,,,,,,,,,1,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,,,1,,1,1,1,,,2,1,,7,
,,2. Between 1 year & 5 years,2,,1,,1,1,,,1,,,,6,
,,3. Total,2,,2,,2,2,1,,1,2,1,,13,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,1,,,,,,,,,,,1,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,1,,,,,,,,,,,1,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,3,1,8,3,4,2,5,3,2,4,5,7,47,
,,3. Above 55 yrs.,3,2,,1,,1,4,1,1,1,3,1,18,
,,4. Total,6,3,8,4,4,3,9,4,3,5,8,8,65,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,1,,,,,,1,,,,,2,
,,2. 15-55 yrs.,1,5,7,2,6,6,5,4,7,6,8,5,62,
,,3. Above 55 yrs.,,5,4,2,8,14,5,4,7,8,9,5,71,
,,4. Total,1,11,11,4,14,20,10,9,14,14,17,10,135,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,1,,,,1,,,,,,2,
,,3. Above 55 yrs.,1,,,,,,,,,,,,1,
,,4. Total,1,,1,,,,1,,,,,,3,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,,,1,,,,,,,,,,1,
,,2. 15-55 yrs.,3,,1,2,2,1,2,1,3,,,,15,
,,3. Above 55 yrs.,1,,,1,,,1,,,,,1,4,
,,4. Total,4,,2,3,2,1,3,1,3,,,1,20,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,2,,,,1,,1,4,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,2,,,,1,,1,4,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,12,3,,12,5,4,10,6,6,5,6,9,78,
,,3. Above 55 yrs.,17,8,4,23,7,14,21,9,14,21,12,12,162,
,,4. Total,29,11,4,35,12,18,31,15,20,26,18,21,240,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,,,,,,,1,,,,1,
,,2. 15-55 yrs.,3,1,,1,1,3,1,1,2,1,3,1,18,
,,3. Above 55 yrs.,9,,,,2,4,,2,2,2,8,1,30,
,,4. Total,12,1,,1,3,7,1,3,5,3,11,2,49,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,1,,,,,,,,,,,1,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,1,,,,,,,,,,,1,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion, obstructed or prolonged labour, severe hypertension or fits,,1. 6-14 yrs,,,,,,,,,,,
,,2. 15-49 yrs,,1,,,,,1,,,,,,2,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,1,,,,,1,,,,,,2,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,,,,,,,,,,,1,,1,
,,2. 15-55 yrs.,8,4,1,3,3,4,4,7,10,5,2,,51,
,,3. Above 55 yrs.,5,4,1,2,,,4,,1,,2,,19,
,,4. Total,13,8,2,5,3,4,8,7,11,5,5,,71,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,2,3,1,1,1,,5,2,1,7,3,5,31,
,,3. Above 55 yrs.,1,1,2,,,,,,,,,,4,
,,4. Total,3,4,3,1,1,,5,2,1,7,3,5,35,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,2,,1,2,4,2,2,4,1,2,5,25,
,,3. Above 55 yrs.,,3,2,3,1,4,2,3,2,4,3,2,29,
,,4. Total,,5,2,4,3,8,4,5,6,5,5,7,54,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,,,,,,,,,,1,,,1,
,,2. 15-55 yrs.,7,5,6,7,4,7,5,4,4,6,7,2,64,
,,3. Above 55 yrs.,8,3,8,5,1,2,1,3,3,7,9,5,55,
,,4. Total,15,8,14,12,5,9,6,7,7,14,16,7,120,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,5,12,17,10,16,8,13,12,14,9,15,8,139,
,,3. Above 55 yrs.,3,26,14,17,20,11,30,19,26,32,42,26,266,
,,4. Total,8,38,31,27,36,19,43,31,40,41,57,34,405,
Andhra Pradesh Old,1.1,Total number of pregnant women Registered for ANC,TOTAL,143920,141289,155114,152172,133441,144084,137683,159185,154861,146651,154717,149673,1772790
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,94693,90802,97195,93547,84108,92984,89164,103466,101380,97618,100119,98345,1143421
,1.2,Number of Pregnant women registered under JSY,TOTAL,72822,65449,81493,77878,73998,81928,78862,94478,95811,91053,93849,92279,999900
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,118866,119425,117149,125411,124126,127106,119393,125718,130441,126269,136456,132833,1503193
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,125174,121367,133822,131543,115806,124947,120605,138200,130654,124109,131260,125361,1522848
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,126754,123631,130748,134084,127570,123800,122929,127162,132974,128353,130113,132172,1540290
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,135495,131069,137169,137631,133017,135367,133235,140196,143105,138675,144440,143023,1652422
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,4667,3699,4154,5414,4129,3899,4011,3829,3279,3370,3284,3369,47104
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,267,291,284,728,150,339,457,119,174,157,90,99,3155
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,38164,39234,43913,48584,41806,41053,36777,44127,43470,46114,44789,43929,511960
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,2558,3507,2460,3355,2345,2500,2209,1959,1479,1859,1799,1798,27828
,1.8,Number of pregnancy test kits used at SC level,TOTAL,464,309,326,303,200,345,677,7644,4231,5994,6254,7486,34233
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,3015,2868,2883,2920,3061,3181,3286,3058,2773,2285,1898,1808,33036
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,1843,1843,1897,2158,2345,2454,2109,1942,1695,1481,1221,1202,22190
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,4858,4711,4780,5078,5406,5635,5395,5000,4468,3766,3119,3010,55226
