state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,,5. Total Stock,5750,2625,5570,10784,10239,10978,8979,13139,12076,11236,9908,3996,105280
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,2203,1614,2882,3732,3172,4064,6694,5662,3706,4284,3669,4658,46340
,,,2. Stocks Received,,,200,520,100,2800,,2300,700,128,1000,50,7798
,,,3. Unusable Stock,,108,406,17,155,305,684,217,20,21,99,75,2107
,,,4. Stock Distributed,55,220,342,1334,373,1389,757,3487,372,202,172,299,9002
,,,5. Total Stock,2148,1286,2334,2901,2744,5170,5253,4258,4014,4189,4398,4334,43029
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,1690,870,1671,1981,2859,2453,1871,2580,2664,2444,1859,2509,25451
,,,2. Stocks Received,700,200,800,882,300,470,1150,1800,550,100,1380,220,8552
,,,3. Unusable Stock,8,162,501,263,112,294,286,247,131,129,228,536,2897
,,,4. Stock Distributed,427,123,500,836,924,754,574,1228,649,462,553,1044,8074
,,,5. Total Stock,1955,785,1470,1764,2123,1875,2161,2905,2434,1953,2458,1149,23032
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,2082,1519,2062,2898,2674,2205,3083,2824,3160,3126,2506,2757,30896
,,,2. Stocks Received,550,90,100,900,200,1920,80,1900,350,100,955,390,7535
,,,3. Unusable Stock,335,63,91,135,148,86,418,133,146,109,168,1021,2853
,,,4. Stock Distributed,460,218,366,943,560,1008,550,1159,364,431,841,989,7889
,,,5. Total Stock,1837,1328,1705,2720,2166,3031,2195,3432,3000,2686,2452,1137,27689
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,,,,,,,96,,,,,,96
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,40,,,,,,40
,,,5. Total Stock,0,0,0,0,0,0,56,0,0,0,0,0,56
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,1419,1902,3227,2345,3597,2875,3863,1994,3348,2792,2360,1721,31443
,,,2. Stocks Received,1000,500,,3722,550,2330,300,4250,650,800,350,140,14592
,,,3. Unusable Stock,689,29,415,182,107,250,164,130,248,123,121,17,2475
,,,4. Stock Distributed,642,476,815,1768,1181,2122,837,2517,1088,889,908,829,14072
,,,5. Total Stock,1088,1897,1997,4117,2859,2833,3162,3597,2662,2580,1681,1015,29488
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,545,293,902,1269,1215,1279,1130,1009,1011,933,1200,1258,12044
,,,2. Stocks Received,,,541,50,,50,,,200,,,,841
,,,3. Unusable Stock,,4,,,,14,16,,3,,1,156,194
,,,4. Stock Distributed,14,19,49,68,54,88,31,25,22,84,16,41,511
,,,5. Total Stock,531,270,1394,1251,1161,1227,1083,984,1186,849,1183,1061,12180
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,23528,18879,28440,38355,34400,28843,21881,22158,14679,12654,9132,11362,264311
,,,2. Stocks Received,1500,8000,16460,9290,2290,2000,1500,600,2000,100,7500,500,51740
3. Unusable Stock,,,,,,250,,,368,,,,,,618,
4. Stock Distributed,,,7016,5594,11417,9859,8066,7380,6705,5283,4975,3280,5260,5180,80015,
5. Total Stock,,,18012,21285,33483,37536,28624,23463,16308,17475,11704,9474,11372,6682,235418,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,5200,3759,5837,6518,6241,6124,5443,5582,4679,5181,6165,5931,66660,
,,2. Stocks Received,200,500,500,2032,918,2070,1670,,1720,1650,700,500,12460,
,,3. Unusable Stock,,,,,,220,639,,,,42,584,1485,
,,4. Stock Distributed,918,836,1394,1367,1333,1283,953,1162,1304,1681,1125,1759,15115,
,,5. Total Stock,4482,3423,4943,7183,5826,6691,5521,4420,5095,5150,5698,4088,62520,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,275,287,2297,440,479,735,758,731,901,733,1672,2173,11481,
,,2. Stocks Received,,,,50,,,,,,1100,,,1150,
,,3. Unusable Stock,,18,,,,,,,,,,,18,
,,4. Stock Distributed,4,,1507,11,16,7,27,12,,203,20,202,2009,
,,5. Total Stock,271,269,790,479,463,728,731,719,901,1630,1652,1971,10604,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,,,1250,150,90,550,500,460,420,,290,200,3910,
,,2. Stocks Received,,,,,500,,,,,,,,500,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,600,60,40,50,40,40,130,,90,50,1100,
,,5. Total Stock,0,0,650,90,550,500,460,420,290,0,200,150,3310,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,315,143,550,1005,1052,835,595,631,609,697,532,547,7511,
,,2. Stocks Received,250,,,250,250,125,500,145,100,,,100,1720,
,,3. Unusable Stock,,,,78,75,112,,,,,5,,270,
,,4. Stock Distributed,177,12,45,380,332,158,159,123,170,135,115,36,1842,
,,5. Total Stock,388,131,505,797,895,690,936,653,539,562,412,611,7119,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,1309,1309,1957,2358,1903,2553,1423,1168,1432,1342,863,1410,19027,
,,2. Stocks Received,800,1000,,,500,900,1100,500,600,1100,1000,,7500,
,,3. Unusable Stock,,150,12,,,300,,,,,40,,502,
,,4. Stock Distributed,500,744,387,666,790,1330,1555,270,690,921,503,574,8930,
,,5. Total Stock,1609,1415,1558,1692,1613,1823,968,1398,1342,1521,1320,836,17095,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,,,,,,1000,,,,,,,1000,
,,2. Stocks Received,,,,,,,,,,100,,,100,
,,3. Unusable Stock,,,,,,400,,,,,,,400,
,,4. Stock Distributed,,,,,,600,,,,,,,600,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,100,0,0,100,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,340,727,2710,2303,2587,1381,641,656,512,227,90,950,13124,
,,2. Stocks Received,155,,,1029,,200,515,,50,800,550,500,3799,
,,3. Unusable Stock,,,,,,400,,,142,,,,542,
,,4. Stock Distributed,133,323,907,720,483,290,280,144,167,187,190,258,4082,
,,5. Total Stock,362,404,1803,2612,2104,891,876,512,253,840,450,1192,12299,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,220,246,348,730,498,692,222,280,345,320,220,468,4589,
,,2. Stocks Received,,,,,,,100,100,,,200,,400,
,,3. Unusable Stock,,,,23,,100,,,,,,,123,
,,4. Stock Distributed,52,8,18,235,82,355,52,25,25,101,50,,1003,
,,5. Total Stock,168,238,330,472,416,237,270,355,320,219,370,468,3863,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,,,,,,79796,,54220,76120,67800,68339,60210,406485,
,,2. Stocks Received,,,,,,,,30000,,,,,30000,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,5745,,8100,8320,5150,2440,4300,34055,
,,5. Total Stock,0,0,0,0,0,74051,0,76120,67800,62650,65899,55910,402430,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,653505,635992,915624,1866764,881221,673491,530781,579069,689582,629154,535570,679631,9270384,
,,2. Stocks Received,118638,145975,,30000,10000,15000,105000,374000,120000,50900,75000,,1044513,
,,3. Unusable Stock,,36310,,,,78010,83800,,100,,,20,198240,
,,4. Stock Distributed,149894,54148,53310,58759,74025,67860,77875,214619,132186,48454,36550,59423,1027103,
,,5. Total Stock,622249,691509,862314,1838005,817196,542621,474106,738450,677296,631600,574020,620188,9089554,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,46320,43212,21976,111669,84231,27666,58144,95634,3847,6902,44284,47542,591427,
,,2. Stocks Received,,60,,3990,3940,13000,,54800,5400,7600,1520,1720,92030,
,,3. Unusable Stock,,,,,,,50,,404,,,,454,
,,4. Stock Distributed,100,3240,2241,31430,20503,10971,12395,26004,1941,1547,521,907,111800,
,,5. Total Stock,46220,40032,19735,84229,67668,29695,45699,124430,6902,12955,45283,48355,571203,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,5080,6227,6587,4061,3656,2626,2532,3387,2267,1422,800,1691,40336,
,,2. Stocks Received,500,,,1700,200,2000,2000,,500,1300,600,25,8825,
,,3. Unusable Stock,,,,550,,,40,,,,,225,815,
,,4. Stock Distributed,760,500,816,1945,1065,1354,1105,1230,795,760,256,409,10995,
,,5. Total Stock,4820,5727,5771,3266,2791,3272,3387,2157,1972,1962,1144,1082,37351,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,10816,4640,9692,14081,12985,16857,6934,7370,31755,41013,13101,47088,216332,
,,2. Stocks Received,,6025,25,,,100,306,27898,13892,6100,120,,54466,
,,3. Unusable Stock,,30,2,10,10,859,111,200,21,21,4,,1268,
,,4. Stock Distributed,6203,1362,741,337,249,297,692,3153,4650,213,67,138,18102,
,,5. Total Stock,4613,9273,8974,13734,12726,15801,6437,31915,40976,46879,13150,46950,251428,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,4529,11645,10695,14342,14526,11675,4898,9703,4149,7100,5305,12912,111479,
,,2. Stocks Received,900,,,5750,,,3900,1200,1850,7250,5500,,26350,
,,3. Unusable Stock,,,,300,300,,1357,,,,200,,2157,
,,4. Stock Distributed,675,2588,1803,5385,2366,5076,1973,2589,2549,3995,1475,3532,34006,
,,5. Total Stock,4754,9057,8892,14407,11860,6599,5468,8314,3450,10355,9130,9380,101666,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,2880,2208,2796,3169,3231,7155,6535,6084,2139,2426,2781,3021,44425,
,,2. Stocks Received,300,,100,100,325,400,515,500,114,400,700,400,3854,
,,3. Unusable Stock,5,71,8,7,20,284,34,30,48,19,34,639,1199,
,,4. Stock Distributed,333,158,504,371,362,738,974,925,393,341,338,518,5955,
,,5. Total Stock,2842,1979,2384,2891,3174,6533,6042,5629,1812,2466,3109,2264,41125,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,21132,21797,28746,29784,30220,37050,34739,32752,30868,24729,19413,28477,339707,
,,2. Stocks Received,4800,,2800,2400,4839,5000,2900,5000,1000,200,5200,13000,47139,
,,3. Unusable Stock,,9,21,27,25,3166,311,70,21,18,289,14251,18208,
,,4. Stock Distributed,1460,1272,3720,2127,2034,5057,5169,7360,4400,2235,1719,4585,41138,
,,5. Total Stock,24472,20516,27805,30030,33000,33827,32159,30322,27447,22676,22605,22641,327500,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,1684,2605,3309,5744,5776,4385,2108,3343,4020,2850,2461,2550,40835,
,,2. Stocks Received,2500,,100,600,1200,1250,2000,2100,1400,,,19,11169,
,,3. Unusable Stock,,5,2,6,8,2,152,5,11,7,1,10,209,
,,4. Stock Distributed,1235,460,556,2381,2883,2655,1761,2118,1359,245,55,114,15822,
,,5. Total Stock,2949,2140,2851,3957,4085,2978,2195,3320,4050,2598,2405,2445,35973,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,1,2,1,1,1,1,2,1,1,1,1,,13,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,,,,,,,,,,,,,,
,,2. Between 1 week & 4 weeks of birth,,,,1,1,,,,,,,1,3,
,,3. Total,,,,1,1,,,,,,,1,3,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,1,,,,,,1,,,1,,1,4,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,1,,,,,,1,,,1,,1,4,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,,,,1,,,,,,,,,1,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,1,,,,,1,
,,3. Total,,,,1,,,,1,,,,,2,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,,,,,,1,,,,,,,1,
,,2. Between 1 week & 4 weeks of birth,,1,,,,,,,,1,,1,3,
,,3. Total,,1,,,,1,,,,1,,1,4,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,,1,,2,1,1,,5,1,1,2,1,15,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,1,,2,1,1,,5,1,1,2,1,15,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,,1,1,1,1,,,2,2,2,1,1,12,
,,2. Between 1 year & 5 years,,,,,,,,2,,,,1,3,
,,3. Total,,1,1,1,1,,,4,2,2,1,2,15,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,2,,,,,,,1,,,,3,
,,2. 15-55 yrs.,,2,,,1,,,,,,,,3,
,,3. Above 55 yrs.,,1,,,,,,,,,,,1,
,,4. Total,,5,,,1,,,,1,,,,7,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,1,,1,,,,1,,3,
,,3. Above 55 yrs.,1,,,,1,,,,,,,,2,
,,4. Total,1,,,,2,,1,,,,1,,5,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,,,,,2,,,1,,,,3,
,,2. 15-55 yrs.,2,,,2,,1,2,1,,2,,,10,
,,3. Above 55 yrs.,1,,1,,2,1,4,,,2,2,3,16,
,,4. Total,3,,1,2,2,4,6,1,1,4,2,3,29,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,1,,,,,,,,,,,1,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,1,,,,,,,,,,,1,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,,13,,,,1,1,,,,,,15,
,,2. 15-55 yrs.,4,6,,,,1,3,3,,,,1,18,
,,3. Above 55 yrs.,3,,,,,,1,,,,,,4,
,,4. Total,7,19,,,,2,5,3,,,,1,37,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,6,2,2,3,1,1,7,3,1,26,
,,3. Above 55 yrs.,4,,2,11,5,7,4,6,9,7,3,12,70,
,,4. Total,4,,2,17,7,9,7,7,10,14,6,13,96,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,1,,,,,,1,1,,2,,5,
,,3. Above 55 yrs.,,,,4,3,1,3,1,2,2,4,2,22,
,,4. Total,,1,,4,3,1,3,2,3,2,6,2,27,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,1,,,,1,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,1,,,,1,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion; obstructed or prolonged labour; severe hypertension or fits;,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,2,1,,,,,,,,,3,
,,3. Above 49 yrs.,,,3,,,1,,,,2,,,6,
,,4. Total,,,5,1,,1,,,,2,,,9,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,,,,,,,,,,,1,,1,
,,2. 15-55 yrs.,,1,,2,2,,4,3,2,3,3,5,25,
,,3. Above 55 yrs.,,,,,,,,,,,1,2,3,
,,4. Total,,1,,2,2,,4,3,2,3,5,7,29,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,,,1,1,,,,,,,,2,
,,2. 15-55 yrs.,1,5,1,4,4,2,2,3,3,5,4,5,39,
,,3. Above 55 yrs.,,,,,,,1,,,,,1,2,
,,4. Total,1,5,1,5,5,2,3,3,3,5,4,6,43,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,1,,,,,,,,,1,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,1,,,,,,,,,1,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,1,,,2,2,,1,,2,,2,2,12,
,,3. Above 55 yrs.,1,,,,,,,1,,1,,1,4,
,,4. Total,2,,,2,2,,1,1,2,1,2,3,16,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,,,,,,,,1,,,,,1,
,,2. 15-55 yrs.,2,2,,5,2,,,2,2,2,1,1,19,
,,3. Above 55 yrs.,1,,4,3,2,3,3,4,7,2,3,2,34,
,,4. Total,3,2,4,8,4,3,3,7,9,4,4,3,54,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,,1,,,,,1,,,1,,,3,
,,2. 15-55 yrs.,2,1,,2,2,3,2,3,2,3,,3,23,
,,3. Above 55 yrs.,5,2,1,10,16,13,9,7,7,14,11,17,112,
,,4. Total,7,4,1,12,18,16,12,10,9,18,11,20,138,
Andhra Pradesh Old,1.1,Total number of pregnant women Registered for ANC,TOTAL,146184,150697,158318,157190,146968,149799,145883,151212,149594,147430,155873,149209,1808357
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,86045,93922,98031,103364,101547,103925,101443,104932,103461,95443,109164,100218,1201495
,1.2,Number of Pregnant women registered under JSY,TOTAL,53273,52472,57609,48962,48116,45188,46892,46628,43628,39857,42022,41475,566122
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,126806,128367,136658,137709,133287,134337,129165,125495,127705,125953,127590,124044,1557116
