state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
3. Unusable Stock,,,,,,,,,,,,,,,,
4. Stock Distributed,,,,,,,,,,,,,,,,
5. Total Stock,,,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,,,,,,,,,,,,,,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,,1,1,,1,,,1,1,,,1,6,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,,1,1,,1,,,1,1,,,1,6,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,,2,,,,,,,,,1,1,4,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,,2,,,,,,,,,1,1,4,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,1,,2,,2,,1,,,,,1,7,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,1,,2,,2,,1,,,,,1,7,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,,,2,2,,1,,2,1,,3,2,13,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,,,2,2,,1,,2,1,,3,2,13,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,1,,,,,,,,,,,1,2,
,,2. Between 1 year & 5 years,,,,1,1,,,,,,,,2,
,,3. Total,1,,,1,1,,,,,,,1,4,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,1,,,,,,1,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,1,,,,,,1,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,1,2,,1,,1,2,,1,,1,1,10,
,,2. Between 1 year & 5 years,1,,,,1,,,,,,,1,3,
,,3. Total,2,2,,1,1,1,2,,1,,1,2,13,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,1,,,1,,,,,,2,
,,4. Total,,,,1,,,1,,,,,,2,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,1,,,,,,,,,,,,1,
,,2. 15-55 yrs.,1,2,2,1,5,2,3,,2,2,,2,22,
,,3. Above 55 yrs.,,5,2,,1,,1,,1,,,2,12,
,,4. Total,2,7,4,1,6,2,4,,3,2,,4,35,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,,,,1,,,,,,,,1,
,,2. 15-55 yrs.,5,9,7,2,8,6,7,13,5,8,11,21,102,
,,3. Above 55 yrs.,7,9,11,1,4,8,7,10,13,5,6,16,97,
,,4. Total,12,18,18,3,13,14,14,23,18,13,17,37,200,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,1,,,,,,1,
,,3. Above 55 yrs.,,,,,,,,1,,,,,1,
,,4. Total,,,,,,,1,1,,,,,2,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,1,,1,2,,,,1,5,
,,3. Above 55 yrs.,,,,,2,,,,,,,2,4,
,,4. Total,,,,,3,,1,2,,,,3,9,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,1,,,,,,,,,1,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,1,,,,,,,,,1,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,5,9,5,6,9,4,8,5,6,8,6,5,76,
,,3. Above 55 yrs.,8,12,15,4,14,8,10,15,15,10,9,12,132,
,,4. Total,13,21,20,10,23,12,18,20,21,18,15,17,208,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,1,3,3,2,1,2,2,1,,2,1,1,19,
,,3. Above 55 yrs.,3,1,3,1,2,1,2,2,2,3,2,1,23,
,,4. Total,4,4,6,3,3,3,4,3,2,5,3,2,42,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,1,,,,,,,,1,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,1,,,,,,,,1,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,1,,,,,,,,1,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,1,,,,,,,,1,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion, obstructed or prolonged labour, severe hypertension or fits,,1. 6-14 yrs,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,1,,,,1,,2,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,1,,,,1,,2,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,,,,,,,,,,1,,,1,
,,2. 15-55 yrs.,3,5,2,1,6,2,5,6,6,7,6,3,52,
,,3. Above 55 yrs.,,1,1,1,,3,2,2,2,,,2,14,
,,4. Total,3,6,3,2,6,5,7,8,8,8,6,5,67,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,,1,,,,,,,,1,,2,
,,2. 15-55 yrs.,1,1,7,3,5,5,4,2,4,5,2,3,42,
,,3. Above 55 yrs.,1,,,,2,1,2,1,1,,,,8,
,,4. Total,2,1,8,3,7,6,6,3,5,5,3,3,52,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,,,,1,,,1,,,2,
,,2. 15-55 yrs.,,,,,,,1,,,,,,1,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,2,,,1,,,3,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,4,1,4,,3,5,2,6,1,3,1,2,32,
,,3. Above 55 yrs.,3,3,2,1,1,4,2,6,2,1,1,4,30,
,,4. Total,7,4,6,1,4,9,4,12,3,4,2,6,62,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,,,1,1,,,,,,,,,2,
,,2. 15-55 yrs.,5,6,9,2,6,5,8,6,6,5,11,6,75,
,,3. Above 55 yrs.,11,1,5,7,7,7,11,10,10,8,3,7,87,
,,4. Total,16,7,15,10,13,12,19,16,16,13,14,13,164,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,,,1,,,,2,2,1,,,1,7,
,,2. 15-55 yrs.,10,13,9,4,11,7,8,7,7,7,12,2,97,
,,3. Above 55 yrs.,32,25,36,25,31,33,31,29,26,27,24,24,343,
,,4. Total,42,38,46,29,42,40,41,38,34,34,36,27,447,
Andhra Pradesh,1.1,Total number of pregnant women Registered for ANC,TOTAL,91940,89920,96274,98476,88027,90269,89750,94665,88040,79393,81937,84349,1073040
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,58804,56527,59897,58816,52069,55707,57646,63754,58199,54635,57672,57186,690912
,1.2,Number of Pregnant women registered under JSY,TOTAL,59655,58592,63148,62231,56916,58420,60506,65956,62638,55565,59269,58103,720999
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,79772,78374,82911,86931,84017,85004,81754,80356,79592,74693,75680,79315,968399
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,78556,73231,75873,78767,71223,69252,67097,75653,72736,66760,69619,70408,869175
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,72858,77859,79252,85788,80488,75407,70742,71716,79208,73132,72607,75682,914739
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,84370,83209,90782,92992,86069,86337,85012,86294,84132,80996,86733,88671,1035597
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,2452,2699,2994,2499,2321,2837,2136,2013,2165,1688,1685,1771,27260
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,141,135,66,349,131,148,161,94,111,65,41,39,1481
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,38720,40552,43260,43628,40097,41871,39778,40906,40578,37684,38671,40665,486410
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,2417,1940,2232,2407,2268,2098,2086,2011,1815,1782,1504,1765,24325
,1.8,Number of pregnancy test kits used at SC level,TOTAL,9846,10346,10573,10277,10281,10846,11509,13496,15053,14246,15924,16659,149056
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,1381,1315,1245,1184,1280,1319,1618,1439,1203,1108,980,878,14950
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,1043,928,927,923,1000,1013,946,1065,826,758,619,493,10541
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,2424,2243,2172,2107,2280,2332,2564,2504,2029,1866,1599,1371,25491
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,1932,1775,1753,1547,1680,1834,1989,1611,1380,1365,1174,1122,19162
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,297,298,234,179,241,257,356,200,208,221,276,253,3020
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,22540,22272,21244,19739,21068,22183,22875,24466,23923,21476,17508,16621,255915
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,15578,15768,15237,15185,15548,16127,19516,16864,16329,14244,11843,11832,184071
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,7976,7700,8305,8286,7858,8932,8023,10865,12046,11760,8944,10616,111311
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,1140,1329,1210,1315,1020,1224,1532,1765,1933,1875,1309,1364,17016
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,354,350,420,404,266,259,232,289,174,121,130,171,3170
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,18859,20315,20757,19510,20040,20241,15624,16316,15196,14698,13661,13224,208441
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,690,694,624,625,608,344,467,434,477,466,454,428,6311
,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,745,893,853,403,427,405,618,544,538,514,597,386,6923
,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,2929,3011,2904,2795,2657,3342,3207,3480,4069,2789,2193,2159,35535
