state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,297,287,1337,70,58,,,,,,,,2049
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,10,187,10,48,,,,,,,,255
,,,4. Stock Distributed,10,10,10,2,10,,,,,,,,42
,,,5. Total Stock,287,267,1140,58,0,0,0,0,0,0,0,0,1752
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,1848,2408,2479,2112,2140,2650,2030,2356,2361,5902,3798,2183,32267
,,,2. Stocks Received,1420,430,870,1460,1330,130,1340,670,5250,740,60,860,14560
,,,3. Unusable Stock,127,507,473,267,130,111,104,101,193,228,143,276,2660
,,,4. Stock Distributed,733,627,790,1064,760,639,910,564,1346,2616,1532,1824,13405
,,,5. Total Stock,2408,1704,2086,2241,2580,2030,2356,2361,6072,3798,2183,943,30762
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,1259,2418,4082,4022,2916,3638,2805,3021,2476,2651,1963,1697,32948
,,,2. Stocks Received,2100,1020,1725,770,1570,290,1350,735,2500,650,1430,1190,15330
,,,3. Unusable Stock,156,207,144,168,82,126,103,244,342,276,162,142,2152
,,,4. Stock Distributed,785,573,1116,1563,826,997,1031,1036,1748,1062,1534,1115,13386
,,,5. Total Stock,2418,2658,4547,3061,3578,2805,3021,2476,2886,1963,1697,1630,32740
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,2583,2355,3187,4044,2499,2343,2806,3835,3074,4363,2622,1839,35550
,,,2. Stocks Received,1810,1800,2700,870,1300,2280,2990,1370,5400,1060,1100,2020,24700
,,,3. Unusable Stock,115,276,201,164,192,109,136,192,318,335,308,143,2489
,,,4. Stock Distributed,1923,1289,1680,1829,1619,1808,1475,1939,3160,2466,1575,1372,22135
,,,5. Total Stock,2355,2590,4006,2921,1988,2706,4185,3074,4996,2622,1839,2344,35626
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,1538,1500,1566,1733,1681,1730,1787,2242,2471,2290,2117,2123,22778
,,,2. Stocks Received,,151,391,100,,100,528,300,,,100,1060,2730
,,,3. Unusable Stock,,50,67,1,,,,,,2,52,25,197
,,,4. Stock Distributed,38,44,113,56,51,43,73,71,90,171,42,622,1414
,,,5. Total Stock,1500,1557,1777,1776,1630,1787,2242,2471,2381,2117,2123,2536,23897
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,5780,3222,28433,44116,31761,34451,31300,52365,49635,35995,18121,14621,349800
,,,2. Stocks Received,,32140,18580,400,4400,3476,30170,3610,,980,880,11160,105796
3. Unusable Stock,,,,,,3,,,,200,,200,150,,553,
4. Stock Distributed,,,2558,4929,8827,7622,7330,6627,9105,6140,8410,18654,4230,7420,91852,
5. Total Stock,,,3222,30433,38186,36891,28831,31300,52365,49635,41225,18121,14621,18361,363191,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,4275,3624,4466,2352,2230,8259,8995,8207,6784,5760,5801,6203,66956,
,,2. Stocks Received,350,88,270,232,7350,1960,192,,750,950,1500,1249,14891,
,,3. Unusable Stock,161,,314,200,,,,,,,,,675,
,,4. Stock Distributed,840,784,793,586,1321,1224,980,1423,1255,909,1098,1205,12418,
,,5. Total Stock,3624,2928,3629,1798,8259,8995,8207,6784,6279,5801,6203,6247,68754,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,3488,3462,5244,4953,4879,6362,6533,6569,6337,5931,4231,4211,62200,
,,2. Stocks Received,,388,200,,,,75,284,,,,,947,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,26,129,173,74,17,21,39,516,214,1700,20,21,2950,
,,5. Total Stock,3462,3721,5271,4879,4862,6341,6569,6337,6123,4231,4211,4190,60197,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,200,160,110,560,180,116,550,500,670,630,600,560,4836,
,,2. Stocks Received,,,500,,,500,,500,,,,,1500,
,,3. Unusable Stock,,,,,,,,,,,6,,6,
,,4. Stock Distributed,40,50,50,380,64,66,50,330,40,30,34,30,1164,
,,5. Total Stock,160,110,560,180,116,550,500,670,630,600,560,530,5166,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,1641,1754,1727,1694,1729,1575,1743,1826,1774,1664,1665,2470,21262,
,,2. Stocks Received,150,200,150,300,,300,100,,,150,1000,550,2900,
,,3. Unusable Stock,,,,,,,,,,45,,,45,
,,4. Stock Distributed,37,112,83,265,154,132,17,52,110,104,195,1052,2313,
,,5. Total Stock,1754,1842,1794,1729,1575,1743,1826,1774,1664,1665,2470,1968,21804,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,1130,1155,1404,1784,1824,1948,4584,4290,3493,3467,3779,3429,32287,
,,2. Stocks Received,200,300,1350,875,600,4000,240,,1050,1150,100,1100,10965,
,,3. Unusable Stock,,,,,,6,,,,,,,6,
,,4. Stock Distributed,175,251,825,835,576,1358,534,797,1076,838,450,863,8578,
,,5. Total Stock,1155,1204,1929,1824,1848,4584,4290,3493,3467,3779,3429,3666,34668,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,,,256,2756,6156,2956,3900,3750,2900,1700,1525,500,26399,
,,2. Stocks Received,,346,6400,6500,1000,5900,,,,,1000,,21146,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,90,3900,3100,4200,4956,150,850,1200,175,250,50,18921,
,,5. Total Stock,0,256,2756,6156,2956,3900,3750,2900,1700,1525,2275,450,28624,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,3316,3517,4752,3190,2720,2686,2492,2664,2786,3735,2180,2945,36983,
,,2. Stocks Received,1500,400,1200,500,670,1100,700,600,2000,,1200,2800,12670,
,,3. Unusable Stock,,,16,,,,,,,,,,16,
,,4. Stock Distributed,1299,594,2426,970,704,1294,528,478,1051,1555,1610,1508,14017,
,,5. Total Stock,3517,3323,3510,2720,2686,2492,2664,2786,3735,2180,1770,4237,35620,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,393,329,462,535,309,482,616,592,425,914,680,1030,6767,
,,2. Stocks Received,5,5,150,,28,200,,,800,4,100,150,1442,
,,3. Unusable Stock,,,,,,,,,,69,,300,369,
,,4. Stock Distributed,69,55,49,39,42,66,24,167,311,169,106,421,1518,
,,5. Total Stock,329,279,563,496,295,616,592,425,914,680,674,459,6322,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,,,,,,,,,,,,244,244,
,,2. Stocks Received,,,,,,,,,,,,100,100,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,130,130,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,214,214,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,72977,92736,125831,111644,74368,255109,354267,315701,274774,188106,183185,165560,2214258,
,,2. Stocks Received,75000,20000,10600,40100,107000,215207,37760,3800,8490,88480,21000,218850,846287,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,55241,24000,28172,39196,40699,103909,76326,44727,61523,93401,39605,52436,659235,
,,5. Total Stock,92736,88736,108259,112548,140669,366407,315701,274774,221741,183185,164580,331974,2401310,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,10500,9400,8670,8350,8047,7445,6825,6495,6249,88039,82199,80419,322638,
,,2. Stocks Received,,,,,,,,,203000,,,2100,205100,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,1100,930,120,303,602,620,330,246,1210,5840,1780,3458,16539,
,,5. Total Stock,9400,8470,8550,8047,7445,6825,6495,6249,208039,82199,80419,79061,511199,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,3795,4430,7055,5010,5840,4510,4710,5860,4806,3351,5681,4906,59954,
,,2. Stocks Received,1130,160,1870,3000,320,1280,2470,,,2840,120,2000,15190,
,,3. Unusable Stock,,,,,,,,,100,,,,100,
,,4. Stock Distributed,495,715,2045,1970,1650,1080,1320,1054,1355,510,890,1135,14219,
,,5. Total Stock,4430,3875,6880,6040,4510,4710,5860,4806,3351,5681,4911,5771,60825,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,,,4,,,,,,,,,5,9,
,,2. Stocks Received,,,,,,,,,,,12,9702,9714,
,,3. Unusable Stock,,,,,,,,,,,,7,7,
,,4. Stock Distributed,,,,,,,,,,,2,154,156,
,,5. Total Stock,0,0,4,0,0,0,0,0,0,0,10,9546,9560,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,18550,19100,13718,13165,19740,15950,9430,18450,13960,8390,12925,11185,174563,
,,2. Stocks Received,5220,,5300,11700,3500,1000,12000,500,500,5400,1200,2200,48520,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,4670,6982,5453,5125,7290,7520,3180,4990,6070,865,3040,3388,58573,
,,5. Total Stock,19100,12118,13565,19740,15950,9430,18250,13960,8390,12925,11085,9997,164510,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,2463,2959,3378,3895,4904,5460,5545,6733,6328,5270,4965,4426,56326,
,,2. Stocks Received,1000,300,1000,1650,1000,700,1698,500,600,300,,300,9048,
,,3. Unusable Stock,18,29,278,21,84,47,22,21,35,25,55,32,667,
,,4. Stock Distributed,486,561,185,520,430,561,488,584,650,580,484,710,6239,
,,5. Total Stock,2959,2669,3915,5004,5390,5552,6733,6628,6243,4965,4426,3984,58468,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,22986,22124,69012,84918,76914,77583,72428,72604,69195,68405,55218,52646,744033,
,,2. Stocks Received,2100,36648,19600,5424,1000,1640,4480,1600,9400,1300,600,3300,87092,
,,3. Unusable Stock,134,50,90,68,119,105,110,118,103,102,91,41,1131,
,,4. Stock Distributed,2828,3582,6155,9649,3761,6645,4194,4891,5129,14385,3081,8924,73224,
,,5. Total Stock,22124,55140,82367,80625,74034,72473,72604,69195,73363,55218,52646,46981,756770,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,4420,4719,7366,8897,12454,7934,8562,8315,7859,5581,4987,4621,85715,
,,2. Stocks Received,1000,1600,8500,11500,430,5400,50,100,400,300,,,29280,
,,3. Unusable Stock,,,8,19,29,34,13,20,17,51,13,10,214,
,,4. Stock Distributed,701,956,6051,7924,4920,4738,284,536,2661,843,353,1228,31195,
,,5. Total Stock,4719,5363,9807,12454,7935,8562,8315,7859,5581,4987,4621,3383,83586,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,,,1,,,,,1,,1,,2,5,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,1,,2,1,1,3,2,1,,2,,2,15,
,,2. Between 1 week & 4 weeks of birth,1,,,,,,,,,,1,1,3,
,,3. Total,2,,2,1,1,3,2,1,,2,1,3,18,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,1,1,2,2,1,1,,1,,,,,9,
,,2. Between 1 week & 4 weeks of birth,,,,,3,1,1,,,,,,5,
,,3. Total,1,1,2,2,4,2,1,1,,,,,14,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,1,3,4,2,,,1,,,,2,,13,
,,2. Between 1 week & 4 weeks of birth,,,,,,1,,,,,,,1,
,,3. Total,1,3,4,2,,1,1,,,,2,,14,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,,4,2,,1,1,1,1,2,1,5,5,23,
,,2. Between 1 week & 4 weeks of birth,,1,,,2,,3,1,,,,,7,
,,3. Total,,5,2,,3,1,4,2,2,1,5,5,30,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,,2,1,,1,2,1,1,1,1,3,3,16,
,,2. Between 1 year & 5 years,1,1,,,1,,,1,,,,,4,
,,3. Total,1,3,1,,2,2,1,2,1,1,3,3,20,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,,,,,,,,,,,1,,1,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,1,,1,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,,,1,1,,,,1,,,,,3,
,,2. Between 1 year & 5 years,,1,,,,,1,,,,,,2,
,,3. Total,,1,1,1,,,1,1,,,,,5,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,1,1,5,1,,2,,5,,,5,1,21,
,,2. Between 1 year & 5 years,,,,1,,1,1,,,3,,,6,
,,3. Total,1,1,5,2,,3,1,5,,3,5,1,27,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,1,,,,1,,2,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,1,,,,1,,2,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,3,1,2,1,,1,2,1,4,,2,17,
,,3. Above 55 yrs.,,1,,1,1,2,2,,1,1,1,,10,
,,4. Total,,4,1,3,2,2,3,2,2,5,1,2,27,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,,,,,1,,,,,,,1,
,,2. 15-55 yrs.,1,3,5,1,5,,2,1,1,5,2,4,30,
,,3. Above 55 yrs.,,4,4,4,6,8,8,4,6,1,3,4,52,
,,4. Total,1,7,9,5,11,9,10,5,7,6,5,8,83,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,1,,1,,2,,1,,1,6,
,,3. Above 55 yrs.,,2,,1,,1,,1,,,,,5,
,,4. Total,,2,,2,,2,,3,,1,,1,11,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,,,3,2,,2,,,,,,,7,
,,2. 15-55 yrs.,2,2,1,4,1,4,3,3,1,,1,1,23,
,,3. Above 55 yrs.,,,,,,1,,7,,,3,1,12,
,,4. Total,2,2,4,6,1,7,3,10,1,,4,2,42,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,1,,,,1,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,1,,,,1,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,,,,1,,,,,,1,,,2,
,,2. 15-55 yrs.,10,7,3,7,8,8,6,11,7,8,11,5,91,
,,3. Above 55 yrs.,4,5,8,11,10,10,15,6,14,12,20,11,126,
,,4. Total,14,12,11,19,18,18,21,17,21,21,31,16,219,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,1,,,,,1,,,,,2,
,,2. 15-55 yrs.,,1,,,1,,1,3,1,1,,,8,
,,3. Above 55 yrs.,,,2,1,2,,1,3,1,,,,10,
,,4. Total,,1,3,1,3,,2,7,2,1,,,20,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,2,1,,,,,,,,,,3,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,2,1,,,,,,,,,,3,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion, obstructed or prolonged labour, severe hypertension or fits,,1. 6-14 yrs,,,,,,,,,,,
,,2. 15-49 yrs,,2,5,1,1,,,,1,,,,10,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,2,5,1,1,,,,1,,,,10,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,2,,1,,,1,,1,2,,1,1,9,
,,2. 15-55 yrs.,9,2,6,2,6,10,4,3,3,2,1,7,55,
,,3. Above 55 yrs.,,,2,2,2,,,,2,1,1,,10,
,,4. Total,11,2,9,4,8,11,4,4,7,3,3,8,74,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,1,,,,1,,,,,,,,2,
,,2. 15-55 yrs.,3,5,5,3,1,3,3,3,,5,5,2,38,
,,3. Above 55 yrs.,,,1,,1,1,,,1,1,,,5,
,,4. Total,4,5,6,3,3,4,3,3,1,6,5,2,45,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,1,,,,,,,,1,
,,3. Above 55 yrs.,,,,,,,,,,1,,,1,
,,4. Total,,,,,1,,,,,1,,,2,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,3,7,2,4,2,2,2,8,6,5,4,4,49,
,,3. Above 55 yrs.,8,3,4,5,5,3,3,8,3,5,7,7,61,
,,4. Total,11,10,6,9,7,5,5,16,9,10,11,11,110,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,,,2,1,,1,1,,,,,2,7,
,,2. 15-55 yrs.,7,8,9,11,7,13,7,5,3,11,9,8,98,
,,3. Above 55 yrs.,9,4,6,7,13,7,13,9,8,13,17,8,114,
,,4. Total,16,12,17,19,20,21,21,14,11,24,26,18,219,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,,,1,,,2,1,,,,,,4,
,,2. 15-55 yrs.,9,5,9,3,9,7,12,6,11,8,7,11,97,
,,3. Above 55 yrs.,11,9,29,9,19,20,24,9,20,20,6,11,187,
,,4. Total,20,14,39,12,28,29,37,15,31,28,13,22,288,
Andhra Pradesh Old,1.1,Total number of pregnant women Registered for ANC,TOTAL,145753,145983,152296,155210,148954,146321,148736,154374,150810,143879,145841,141848,1780005
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,97120,98333,97099,102266,103998,98788,101189,106381,105438,99398,102175,100789,1212974
,1.2,Number of Pregnant women registered under JSY,TOTAL,48906,51469,48700,50440,54537,54550,54627,57574,57009,48430,49960,48273,624475
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,116433,120461,121467,123989,124861,123667,125725,126721,129363,113877,120876,123966,1471406
