state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,4696,3908,3678,3587,2517,2392,2328,1089,889,270,220,207,25781
,,,2. Stocks Received,50,30,,50,150,100,,170,,,,100,650
,,,3. Unusable Stock,520,81,22,1078,25,46,35,55,434,7,,,2303
,,,4. Stock Distributed,103,129,39,72,174,114,200,207,275,43,13,10,1379
,,,5. Total Stock,4123,3728,3617,2487,2468,2332,2093,997,180,220,207,297,22749
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,2005,1475,2050,2798,2160,2808,2038,1810,1220,1440,1388,1159,22351
,,,2. Stocks Received,480,1700,1540,1090,1290,320,810,540,880,600,220,1080,10550
,,,3. Unusable Stock,399,181,86,849,132,212,138,220,94,65,95,89,2560
,,,4. Stock Distributed,641,994,859,729,579,875,787,542,756,587,354,412,8115
,,,5. Total Stock,1445,2000,2645,2310,2739,2041,1923,1588,1250,1388,1159,1738,22226
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,2830,1955,2810,2868,2386,2349,1744,1945,1365,1795,1425,1024,24496
,,,2. Stocks Received,300,1350,430,755,545,170,1780,470,1090,260,200,1040,8390
,,,3. Unusable Stock,523,181,198,364,119,112,116,67,124,143,119,180,2246
,,,4. Stock Distributed,527,534,482,713,456,643,931,658,791,487,482,625,7329
,,,5. Total Stock,2080,2590,2560,2546,2356,1764,2477,1690,1540,1425,1024,1259,23311
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,1381,773,2802,2796,1378,797,352,2797,1752,1336,2670,2523,21357
,,,2. Stocks Received,100,4920,1370,670,360,,4200,1100,848,2590,1100,1400,18658
,,,3. Unusable Stock,33,177,195,106,102,28,75,170,170,150,80,210,1496
,,,4. Stock Distributed,660,2562,1284,1519,899,436,1639,1451,1483,1106,1167,1130,15336
,,,5. Total Stock,788,2954,2693,1841,737,333,2838,2276,947,2670,2523,2583,23183
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,1526,1428,1429,2146,1546,1570,1775,2005,1735,1955,1792,1713,20620
,,,2. Stocks Received,,,150,50,100,462,300,225,,,30,,1317
,,,3. Unusable Stock,,,19,32,,,14,,,1,,43,109
,,,4. Stock Distributed,57,40,52,159,76,42,60,82,49,162,109,132,1020
,,,5. Total Stock,1469,1388,1508,2005,1570,1990,2001,2148,1686,1792,1713,1538,20808
,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,5282,2220,6990,5270,8140,11155,22179,18158,14828,11403,11094,7490,124209
,,,2. Stocks Received,,7500,420,8420,9740,18450,9500,6000,300,4750,500,1220,66800
3. Unusable Stock,,,,,,3110,,,,,,,,,3110,
4. Stock Distributed,,,3062,2730,2190,2865,6725,5576,6661,5910,5915,5059,4104,2930,53727,
5. Total Stock,,,2220,6990,5220,7715,11155,24029,25018,18248,9213,11094,7490,5780,134172,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,6648,5604,5384,7219,6679,5738,5757,5667,6766,6285,5525,5137,72409,
,,2. Stocks Received,1018,500,1900,400,320,1221,2100,3470,928,400,850,160,13267,
,,3. Unusable Stock,,,,20,,,3,,,,,,23,
,,4. Stock Distributed,1187,1203,1148,1339,1147,1178,1825,1371,1470,1160,1238,1022,15288,
,,5. Total Stock,6479,4901,6136,6260,5852,5781,6029,7766,6224,5525,5137,4275,70365,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,2148,2133,2107,2469,2126,1900,1349,2487,2147,3330,3332,3306,28834,
,,2. Stocks Received,,,100,,,50,650,1600,56,500,,200,3156,
,,3. Unusable Stock,,,,,,,,,,434,,,434,
,,4. Stock Distributed,15,65,32,30,34,,295,3,210,64,26,28,802,
,,5. Total Stock,2133,2068,2175,2439,2092,1950,1704,4084,1993,3332,3306,3478,30754,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,110,50,480,420,370,340,320,460,,120,350,320,3340,
,,2. Stocks Received,,500,,,,,180,,,500,,,1180,
,,3. Unusable Stock,,70,,,,,,,,,,,70,
,,4. Stock Distributed,60,,60,50,30,20,40,40,300,270,30,120,1020,
,,5. Total Stock,50,480,420,370,340,320,460,420,-300,350,320,200,3430,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,1003,1021,1021,1077,1210,1667,1388,1475,1600,1547,1376,1601,15986,
,,2. Stocks Received,300,100,120,50,750,50,800,100,,100,550,200,3120,
,,3. Unusable Stock,,,,,,10,,,,,,,10,
,,4. Stock Distributed,186,200,114,137,293,199,563,50,53,271,275,160,2501,
,,5. Total Stock,1117,921,1027,990,1667,1508,1625,1525,1547,1376,1651,1641,16595,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,1149,823,1097,1563,1305,2675,2415,2599,1288,1257,1210,1107,18488,
,,2. Stocks Received,600,500,1110,500,2280,550,1900,800,220,315,200,180,9155,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,796,426,994,758,910,820,1401,1987,270,362,253,157,9134,
,,5. Total Stock,953,897,1213,1305,2675,2405,2914,1412,1238,1210,1157,1130,18509,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,42,,,,10150,2400,950,2900,,,,,16442,
,,2. Stocks Received,,,,,,7400,400,2000,,,,,9800,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,7750,8850,2050,3400,,,,,22050,
,,5. Total Stock,42,0,0,0,2400,950,-700,1500,0,0,0,0,4192,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,2366,1885,2106,3026,4012,4187,4466,5458,2983,6898,2889,3500,43776,
,,2. Stocks Received,300,500,1500,1000,1000,1500,2600,,50,,2430,200,11080,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,561,599,580,491,825,1221,1426,1315,985,4009,1819,904,14735,
,,5. Total Stock,2105,1786,3026,3535,4187,4466,5640,4143,2048,2889,3500,2796,40121,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,483,487,465,403,341,985,982,449,495,508,450,395,6443,
,,2. Stocks Received,100,,,,740,100,,500,100,,15,,1555,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,62,52,62,62,96,90,33,411,110,58,70,102,1208,
,,5. Total Stock,521,435,403,341,985,995,949,538,485,450,395,293,6790,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,,,,,50179,,,,,,,,50179,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,13890,,,,,,,,13890,
,,5. Total Stock,0,0,0,0,36289,0,0,0,0,0,0,0,36289,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,744955,660941,618206,572953,485211,421852,374542,322562,248151,200,21480,54460,4525513,
,,2. Stocks Received,3000,,7500,15000,2000,,14100,,,40100,56000,65250,202950,
,,3. Unusable Stock,50,50,,,9480,,,500,221748,7110,,,238938,
,,4. Stock Distributed,67384,48525,52664,90344,62891,46832,65888,69262,30243,11710,23020,46733,615496,
,,5. Total Stock,680521,612366,573042,497609,414840,375020,322754,252800,-3840,21480,54460,72977,3874029,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,110897,104509,97471,93385,87656,82934,76466,73923,32100,,,12500,771841,
,,2. Stocks Received,1000,,1880,,500,299,,,,,14000,,17679,
,,3. Unusable Stock,,,,,,,892,29090,26826,,,,56808,
,,4. Stock Distributed,7182,6860,5766,6249,5112,6769,3339,10796,5506,,1500,2000,61079,
,,5. Total Stock,104715,97649,93585,87136,83044,76464,72235,34037,-232,0,12500,10500,671633,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,4771,5356,8270,8962,8796,9859,8026,6627,5336,5639,4515,4425,80582,
,,2. Stocks Received,2100,2020,3155,2300,101,1450,2500,100,1200,500,1000,500,16926,
,,3. Unusable Stock,,,,,,,,,,94,,,94,
,,4. Stock Distributed,1307,1476,2663,2470,1696,2140,2874,1061,1277,1530,1090,1130,20714,
,,5. Total Stock,5564,5900,8762,8792,7201,9169,7652,5666,5259,4515,4425,3795,76700,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,20031,19484,18917,5642,94,27,24,23,,,,,64242,
,,2. Stocks Received,5455,,,,,,,,,,,,5455,
,,3. Unusable Stock,201,193,13014,5493,69,,,23,,,,,18993,
,,4. Stock Distributed,5001,356,257,51,1,3,1,,,,,,5670,
,,5. Total Stock,20284,18935,5646,98,24,24,23,0,0,0,0,0,45034,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,9430,7112,9993,8629,16416,10539,6213,12600,6995,17340,22480,19860,147607,
,,2. Stocks Received,1700,5100,4935,7000,3450,6000,17000,110,15000,7620,2000,3120,73035,
,,3. Unusable Stock,,100,,,43,,,,15,,,,158,
,,4. Stock Distributed,4018,2319,6394,5636,9284,10326,10383,5145,4960,2480,4620,4430,69995,
,,5. Total Stock,7112,9793,8534,9993,10539,6213,12830,7565,17020,22480,19860,18550,150489,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,3512,3667,3073,3222,3250,4469,2923,3756,3361,2398,2529,2377,38537,
,,2. Stocks Received,700,650,,300,1659,100,1240,860,,460,174,500,6643,
,,3. Unusable Stock,93,21,40,31,51,35,33,32,33,21,25,44,459,
,,4. Stock Distributed,438,925,200,334,384,605,357,426,520,308,301,370,5168,
,,5. Total Stock,3681,3371,2833,3157,4474,3929,3773,4158,2808,2529,2377,2463,39553,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,44167,41981,42289,39822,38713,35099,21848,21207,28311,25051,24697,23461,386646,
,,2. Stocks Received,900,10400,400,5000,1400,1000,500,5440,2800,3000,3341,3500,37681,
,,3. Unusable Stock,62,37,80,61,636,50,250,243,82,90,170,67,1828,
,,4. Stock Distributed,2898,7376,3080,5521,4378,2656,3177,3738,3925,3264,4407,3908,48328,
,,5. Total Stock,42107,44968,39529,39240,35099,33393,18921,22666,27104,24697,23461,22986,374171,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,2955,2978,5444,5828,3972,5667,5210,3815,2023,9071,5111,4397,56471,
,,2. Stocks Received,1000,1500,3400,2500,3600,2500,4200,,10600,2400,,1000,32700,
,,3. Unusable Stock,17,1,54,102,22,5,8,8,2,3,5,1,228,
,,4. Stock Distributed,780,1621,3462,3734,2383,2957,5127,1656,3550,6357,709,976,33312,
,,5. Total Stock,3158,2856,5328,4492,5167,5205,4275,2151,9071,5111,4397,4420,55631,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,,,,,,,,1,,,,,1,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,,2,,,,1,2,5,,1,,1,12,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,1,,1,
,,3. Total,,2,,,,1,2,5,,1,1,1,13,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,2,2,3,,4,1,2,1,,,,1,16,
,,2. Between 1 week & 4 weeks of birth,,,,,,1,,,,2,,,3,
,,3. Total,2,2,3,,4,2,2,1,,2,,1,19,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,1,1,,1,,1,,6,,1,1,,12,
,,2. Between 1 week & 4 weeks of birth,,,,,1,,,,,,,,1,
,,3. Total,1,1,,1,1,1,,6,,1,1,,13,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,1,,2,2,3,2,3,1,4,1,,,19,
,,2. Between 1 week & 4 weeks of birth,,,,,,,1,,,,,,1,
,,3. Total,1,,2,2,3,2,4,1,4,1,,,20,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,,,,,,1,,3,,2,1,1,8,
,,2. Between 1 year & 5 years,,1,1,,,,1,2,2,,,,7,
,,3. Total,,1,1,,,1,1,5,2,2,1,1,15,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,,,,,,,,,,1,1,1,3,
,,2. Between 1 year & 5 years,,1,,,,,,,,,,,1,
,,3. Total,,1,,,,,,,,1,1,1,4,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,,,1,,,,,,,,,,1,
,,2. Between 1 year & 5 years,,,1,,,,,,,,,,1,
,,3. Total,,,2,,,,,,,,,,2,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,,,1,,,4,1,,,1,3,,10,
,,2. Between 1 year & 5 years,,1,2,1,,,,1,1,1,,2,9,
,,3. Total,,1,3,1,,4,1,1,1,2,3,2,19,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,,,1,,,,,,,,,1,
,,2. 15-55 yrs.,,,,1,,,,1,,,,,2,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,2,,,,1,,,,,3,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,5,2,2,2,1,6,2,3,1,1,3,1,29,
,,3. Above 55 yrs.,2,1,,2,1,1,1,,,,,,8,
,,4. Total,7,3,2,4,2,7,3,3,1,1,3,1,37,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,,,,1,,,,,,,,1,
,,2. 15-55 yrs.,,3,,2,,2,1,7,7,1,1,4,28,
,,3. Above 55 yrs.,1,1,,1,2,6,,1,3,,2,2,19,
,,4. Total,1,4,,3,3,8,1,8,10,1,3,6,48,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,1,,,,1,1,,,,,,,3,
,,3. Above 55 yrs.,,1,,,,,,1,,,,,2,
,,4. Total,1,1,,,1,1,,1,,,,,5,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,,,,,,1,,,,,,,1,
,,2. 15-55 yrs.,,1,1,6,2,1,1,2,,,,1,15,
,,3. Above 55 yrs.,,,,2,,,,,,,,,2,
,,4. Total,,1,1,8,2,2,1,2,,,,1,18,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,1,,,,,1,,,,,2,
,,3. Above 55 yrs.,,,,,,,,,,,,1,1,
,,4. Total,,,1,,,,,1,,,,1,3,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,1,,,,,1,,,,,,,2,
,,2. 15-55 yrs.,9,2,5,7,6,7,3,9,6,16,6,4,80,
,,3. Above 55 yrs.,8,9,10,7,14,13,8,15,16,15,13,7,135,
,,4. Total,18,11,15,14,20,21,11,24,22,31,19,11,217,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,,,,,,,,1,,,1,
,,2. 15-55 yrs.,1,,1,,1,,1,,,,,,4,
,,3. Above 55 yrs.,,4,,1,1,1,1,2,1,,,1,12,
,,4. Total,1,4,1,1,2,1,2,2,1,1,,1,17,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,1,,,,,,,,,,,,1,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,1,,,,,,,,,,,,1,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,1,,,,,,,,,1,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,1,,,,,,,,,1,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion; obstructed or prolonged labour; severe hypertension or fits;,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,1,,,,,1,1,1,,3,,,7,
,,3. Above 49 yrs.,,,,3,,,,,,,,,3,
,,4. Total,1,,,3,,1,1,1,,3,,,10,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,,,,,,,,,,1,1,,2,
,,2. 15-55 yrs.,1,11,3,4,3,3,10,5,5,7,4,6,62,
,,3. Above 55 yrs.,7,3,,,1,1,,1,2,1,1,2,19,
,,4. Total,8,14,3,4,4,4,10,6,7,9,6,8,83,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,1,1,,,,,,,,,,2,
,,2. 15-55 yrs.,3,4,6,4,4,6,7,3,4,6,6,2,55,
,,3. Above 55 yrs.,,1,1,,2,1,1,,1,1,,1,9,
,,4. Total,3,6,8,4,6,7,8,3,5,7,6,3,66,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,,1,1,,,,,,,,,,2,
,,2. 15-55 yrs.,3,6,7,9,1,4,10,7,6,4,4,5,66,
,,3. Above 55 yrs.,5,5,9,6,4,4,3,3,4,11,4,8,66,
,,4. Total,8,12,17,15,5,8,13,10,10,15,8,13,134,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,,1,1,1,,,1,,,,,,4,
,,2. 15-55 yrs.,11,7,6,7,7,4,10,11,4,8,7,3,85,
,,3. Above 55 yrs.,10,1,7,7,3,2,3,12,8,17,8,9,87,
,,4. Total,21,9,14,15,10,6,14,23,12,25,15,12,176,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,,,,,,,,,,1,,,1,
,,2. 15-55 yrs.,4,7,9,11,9,11,10,9,7,22,12,14,125,
,,3. Above 55 yrs.,18,13,9,32,27,17,26,28,26,33,16,12,257,
,,4. Total,22,20,18,43,36,28,36,37,33,56,28,26,383,
Andhra Pradesh Old,1.1,Total number of pregnant women Registered for ANC,TOTAL,144892,147987,148664,147044,140155,140022,138450,146613,149500,145358,149976,163593,1762254
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,94590,95101,102296,95011,96654,96272,98376,98449,104533,97730,105556,112887,1197455
,1.2,Number of Pregnant women registered under JSY,TOTAL,41686,44957,46168,42841,41597,41686,42619,47858,45988,45352,46313,48501,535566
