state,id,para,total,April,May,June,July,August,September,October,November,December,January,February,March,Total
,16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,,,,,,,,,,,,,
,,,2. Stocks Received,,,,,,,,,,,,,
,,,3. Unusable Stock,,,,,,,,,,,,,
,,,4. Stock Distributed,,,,,,,,,,,,,
,,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,,,,,,,,,,,,,
2. Stocks Received,,,,,,,,,,,,,,,,
3. Unusable Stock,,,,,,,,,,,,,,,,
4. Stock Distributed,,,,,,,,,,,,,,,,
5. Total Stock,,,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.02,Stock Position of Gloves,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,,,,,,,,,,,,,,
,,2. Stocks Received,,,,,,,,,,,,,,
,,3. Unusable Stock,,,,,,,,,,,,,,
,,4. Stock Distributed,,,,,,,,,,,,,,
,,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0,
17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,,,,,,,,,,,,,,
17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,1,1,,1,3,3,1,1,1,,,,12,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,1,1,,1,3,3,1,1,1,,,,12,
17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,1,3,1,1,2,1,1,,,,,,10,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,1,3,1,1,2,1,1,,,,,,10,
17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,1,,,2,1,1,1,,2,1,,,9,
,,2. Between 1 week & 4 weeks of birth,,,,,,1,,,,,,,1,
,,3. Total,1,,,2,1,2,1,,2,1,,,10,
17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,2,1,2,2,5,1,1,3,,1,1,,19,
,,2. Between 1 week & 4 weeks of birth,,,,,,,,,,,,,,
,,3. Total,2,1,2,2,5,1,1,3,,1,1,,19,
17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,1,,,,,1,,,,,,,2,
,,2. Between 1 year & 5 years,,1,,,,,,,,1,,,2,
,,3. Total,1,1,,,,1,,,,1,,,4,
17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,,,1,,,,,,,1,,,2,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,1,,,,,,,1,,,2,
17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,,,,,,,,,,,,,,
,,2. Between 1 year & 5 years,,,,,,,,,,,,,,
,,3. Total,,,,,,,,,,,,,,
17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,,1,,1,,,3,1,,1,,,7,
,,2. Between 1 year & 5 years,2,,2,2,1,1,,1,,,,,9,
,,3. Total,2,1,2,3,1,1,3,2,,1,,,16,
17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,2,,,,1,5,1,2,1,1,2,,15,
,,3. Above 55 yrs.,2,,1,,1,2,1,1,1,,,,9,
,,4. Total,4,,1,,2,7,2,3,2,1,2,,24,
17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,,1,,,,,,,,,,,1,
,,2. 15-55 yrs.,21,15,10,16,8,3,3,5,4,4,5,2,96,
,,3. Above 55 yrs.,17,13,12,12,5,4,9,19,5,8,5,3,112,
,,4. Total,38,29,22,28,13,7,12,24,9,12,10,5,209,
17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,1,,1,
,,4. Total,,,,,,,,,,,1,,1,
17.4.5,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being other Fever related,1. 6-14 yrs,,,,,,,,1,,,,,1,
,,2. 15-55 yrs.,,,,1,,4,3,10,4,,1,,23,
,,3. Above 55 yrs.,1,,,,,4,2,7,2,1,,,17,
,,4. Total,1,,,1,,8,5,18,6,1,1,,41,
17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,,,,
,,3. Above 55 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,,,1,,,,1,,,,,,2,
,,2. 15-55 yrs.,5,,1,4,5,10,8,3,8,5,6,6,61,
,,3. Above 55 yrs.,13,16,11,9,15,9,14,15,9,9,7,5,132,
,,4. Total,18,16,13,13,20,19,23,18,17,14,13,11,195,
17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,1,,,1,2,3,2,2,1,,,,12,
,,3. Above 55 yrs.,1,,1,2,2,5,,,,2,,1,14,
,,4. Total,2,,1,3,4,8,2,2,1,2,,1,26,
17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,,,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,,,
17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,,,,,,,2,2,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,,,,,,,2,2,
17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-49 yrs,,,,,,1,,,,,,,1,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,,,,,,1,,,,,,,1,
17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion, obstructed or prolonged labour, severe hypertension or fits,,1. 6-14 yrs,,,,,,,,,,,
,,2. 15-49 yrs,2,,,,,,,2,1,2,1,,8,
,,3. Above 49 yrs.,,,,,,,,,,,,,,
,,4. Total,2,,,,,,,2,1,2,1,,8,
17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,,,,,,,,1,,1,,,2,
,,2. 15-55 yrs.,4,1,,7,3,2,5,4,4,3,5,2,40,
,,3. Above 55 yrs.,2,2,1,2,,,1,,,,,2,10,
,,4. Total,6,3,1,9,3,2,6,5,4,4,5,4,52,
17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,,,,1,,,,,,,,1,2,
,,2. 15-55 yrs.,4,3,3,4,2,5,1,3,5,7,1,3,41,
,,3. Above 55 yrs.,1,,1,2,,,,,,,3,,7,
,,4. Total,5,3,4,7,2,5,1,3,5,7,4,4,50,
17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,,,,,,,,,,,1,,1,
,,3. Above 55 yrs.,,,,1,,,,,,,,,1,
,,4. Total,,,,1,,,,,,,1,,2,
17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,,,,,,,,,,,,,,
,,2. 15-55 yrs.,2,1,2,3,3,8,8,4,5,3,2,1,42,
,,3. Above 55 yrs.,3,,1,,4,8,2,6,1,5,1,14,45,
,,4. Total,5,1,3,3,7,16,10,10,6,8,3,15,87,
17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,,,,1,,,,,,,,,1,
,,2. 15-55 yrs.,8,7,3,9,5,5,6,8,3,9,4,3,70,
,,3. Above 55 yrs.,8,1,10,12,8,8,7,3,5,20,15,5,102,
,,4. Total,16,8,13,22,13,13,13,11,8,29,19,8,173,
17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,,,,1,,,,,,,,,1,
,,2. 15-55 yrs.,5,4,6,8,7,14,2,4,6,19,14,5,94,
,,3. Above 55 yrs.,26,9,28,27,30,24,25,22,24,41,28,15,299,
,,4. Total,31,13,34,36,37,38,27,26,30,60,42,20,394,
Andhra Pradesh,1.1,Total number of pregnant women Registered for ANC,TOTAL,77057,73367,78079,74627,72033,73825,73761,75530,68619,68366,73429,68543,877236
,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,57287,54171,56466,53839,51458,54251,55582,57300,51502,51309,55843,53478,652486
,1.2,Number of Pregnant women registered under JSY,TOTAL,62552,59417,62640,60413,58320,61209,61060,62532,55420,54900,58480,56144,713087
,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,73830,74097,75269,74989,75060,76463,75575,76592,71593,70190,71112,72266,887036
,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,71571,68782,71039,70027,65286,66533,67804,69263,63319,62836,67377,65623,809460
,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,68771,70975,72116,73872,71008,68559,67800,68934,68316,65247,66010,70581,832189
,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,76268,74980,76733,76262,75826,76799,75427,76118,71059,69638,74509,72581,896200
,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,2090,1954,2114,2162,1985,1866,1566,2013,2362,1600,1719,1572,23003
,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,103,100,403,268,63,88,107,84,137,193,166,141,1853
,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,42255,42062,43030,43045,42390,45712,44298,45414,42046,46423,48309,46852,531836
,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,1810,1910,2467,2575,2327,2667,5866,2426,2363,2558,3126,2697,32792
,1.8,Number of pregnancy test kits used at SC level,TOTAL,22559,21664,23095,22539,21007,22765,25519,28500,25226,24708,26201,24449,288232
,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,756,703,783,707,698,694,609,566,569,520,564,464,7633
,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,552,531,596,599,563,508,532,498,440,374,357,410,5960
,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,1308,1234,1379,1306,1261,1202,1141,1064,1009,894,921,874,13593
,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,1039,973,1052,1018,949,963,844,933,763,637,719,663,10553
,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,144,130,163,91,95,68,55,69,80,59,394,52,1400
,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,26290,28623,28397,25053,26172,28280,26795,27966,26963,25444,22851,23068,315902
,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,12214,13763,14252,12190,13264,13131,11661,12907,10260,10710,8872,9291,142515
,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,13529,16701,16159,13608,13575,15946,13987,15691,16235,16058,15545,15155,182189
,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,854,945,843,662,798,723,817,905,1416,1418,1322,1815,12518
,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,97,116,118,118,102,111,94,90,153,77,109,44,1229
,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,32588,37742,38368,36471,36979,37780,36902,39703,36885,36486,34642,33493,438039
,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
